date,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10
2001-02-28,,,,,,,,,,
2001-05-31,,,,,,,,,,
2001-08-31,,,,,,,,,,
2001-11-30,,,,,,,,,,
2002-02-28,,,,,,,,,,
2002-05-31,-16.204283056002488,-11.491521069489941,-4.814339824568008,-0.3858813347913881,-3.948703803261775,-5.719468488732087,4.783973273220815,11.977312311389387,3.9267880939926587,11.137973254930134
2002-08-30,-24.438122795487182,-30.701634000093307,-26.504817171597754,-28.93775477925416,-35.761311174547494,-24.574902033229673,-13.26445311090525,-6.741408320251355,-5.238440155251622,-22.63646817906463
2002-11-29,50.17822668072116,24.077635001181786,18.331825949885864,14.886814658608555,16.69443645508514,18.767842591514995,2.2356240442101076,0.7673728033330496,6.6793638431339115,53.49402389302769
2003-02-28,-25.92780576530255,-6.621876278068588,-15.132078957238088,-9.49109979976133,-3.441791752523307,-13.65212648855582,-9.164237730535687,-14.472680386125022,-5.942767175891506,-15.354228134743893
2003-05-30,59.59837857737509,26.276365323119954,18.441078470939566,53.04760814598413,26.31138315026033,19.20105519365206,17.88813412224451,14.54284763879773,15.21912050043355,10.424135494502332
2003-08-29,28.245064579487156,39.1368573014025,24.757209996201833,12.50168371330848,9.868896275667066,13.748359998612672,6.8215817092247635,23.613067449518446,15.100385667746535,6.224732927762466
2003-11-28,3.7764801316395444,7.876883160420068,4.8107639113157115,18.14515471085904,21.126111434676563,5.9559533577700465,-0.001669037650373073,14.224828524428995,4.621793964702511,20.686072809064633
2004-02-27,13.46330165630803,24.470491058576254,12.556062437146107,-3.6890236873460798,5.977132479886346,-9.708496335753363,2.8724267393049896,4.184616299840041,-0.850818331094958,-4.547426421763393
2004-05-31,-7.328081912818789,1.2324031232659212,-0.05037426996356454,3.9508685696619694,0.3886724720677015,-10.45508779395679,-1.670285940139085,7.697331171129157,39.84610206882031,-5.985612851890096
2004-08-31,-13.574654681839451,0.9417029582282493,-5.945402755459786,-3.2633621308696013,-14.981491727108715,-22.292349292120043,1.555255670971173,-5.755706471143947,-0.22651993973434592,4.069212921704804
2004-11-30,20.0383526318747,6.545267849642455,13.02651778522087,13.479243508594042,10.057595778444295,13.85152546211182,13.98826853318605,40.6997241774323,71.74652504450175,34.05480907643228
2005-02-28,-11.23696650163925,6.412313095168404,2.3205087331280403,2.992922114944463,7.079061822213887,-6.961080837187953,-2.6987936108620407,1.6227701454990195,4.462214581883036,10.743466526875286
2005-05-31,4.685616519526736,11.291824340447732,-3.2289848057988513,3.295546273453545,1.0642282063396098,-3.0224610926165103,0.32333586286656113,5.569202875345422,3.729876685440556,3.056663514069649
2005-08-31,18.19113638904419,5.87832392341735,8.500183710474746,10.708991348674498,6.74143138355956,6.148102067194422,2.5886408484166177,1.8317448052471401,-13.459472501422326,27.101978438434433
2005-11-30,-9.255781862470636,11.626819572069348,12.49635869777285,1.5578050586326082,4.036393173906394,8.939554080759834,1.2112198990065992,5.309178479498283,28.03024819932654,35.34479127389514
2006-02-28,4.333130939101756,9.510396864877679,0.6954954621997744,-5.671037177229894,-0.5285158076049817,6.018761128968064,8.84584910574819,20.771825043726793,-8.23779596084383,29.879341476391907
2006-05-31,-0.5939939491452967,12.114604499126836,0.8158660316257282,-6.351007008171225,0.47534187072313105,2.4553501378974802,0.9736824352426242,1.993981598693853,-6.728369294953876,16.970705507478808
2006-08-31,-2.932252388609957,8.411074906576193,-2.175890584834042,6.4783007814744025,-5.721609417813767,4.30678244576378,2.8862233116380835,2.06403197852128,4.803443600118093,-4.5504503412225175
2006-11-30,29.810713541599394,12.99988895004653,21.401035086102503,36.720480663602046,4.380020399319915,7.012535322375523,4.993275251750276,2.5655914471341896,7.954148839202091,18.62069515649202
2007-02-28,-1.8374922378838199,6.5159590148303606,-0.5935991105163879,-3.659838687365849,5.882643496132021,-4.364264244085458,-0.029242895343420394,3.6239969651447463,9.827308878325619,0.9379058450756853
2007-05-31,-6.314560570261851,-4.687758223654365,3.9926949240793848,14.656018722457082,8.005014752742701,9.619815584144426,7.605062527646956,10.422647751580739,10.812610798884364,23.33948194089442
2007-08-31,0.1596542576293325,0.862147752703224,0.8275843434176144,-0.43310668959659904,14.890120174434657,1.643024434802891,-2.59903437091247,-5.185526899375306,10.311274322645382,2.358472419819818
2007-11-30,-13.967720446504165,8.74311970459178,-4.311640117317939,-3.80400348161595,12.496152337155472,3.505870463828764,-12.109577445491388,-0.01188176863647361,-1.3271509217427284,25.23607329995434
2008-02-29,-26.031802936851488,9.20831979843388,-4.823686560094803,-15.991074938946223,-5.482707970393766,-20.16098789824225,-14.563809738628525,0.9855172358438635,8.229291739986161,-22.484111030856116
2008-05-30,3.9006730091454194,7.011533211532994,8.770866831632462,15.239473716347732,6.307690636170216,17.339671586608183,-2.7138454488601833,18.217601085173474,16.655918101949013,22.952839204808868
2008-08-29,12.25750636170278,-2.783894688817603,-19.250217414729605,-10.39742469484988,-7.158035892552039,-7.878606548687362,-2.272838111633513,-11.46035105037665,-2.9359206577946217,-13.419054423152406
2008-11-28,-37.17206903804979,-47.23921647713585,-40.14709079625114,-33.11103305729983,-31.484970671163413,-29.448133859297386,-26.18842537855016,-42.71458994840673,-34.63750102604362,-32.02863975142798
2009-02-27,-3.1510634962267083,-25.300868992124837,-8.83781795881656,8.833288913882182,9.344753500794987,-11.99033488347719,-11.720090205926583,6.284464025439854,-6.907505861070226,-2.3621486181334417
